BloodID,BTN,TL,Objective,Whodunnit,ID,PlateID,BirdID,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,BreedGroupID,TerritoryID,Status,MaxOfMaxOfSeenDate,SexEstimate
3159,2168,4883.987104,3,EB,950,76,1743,25.5,,17.0,RB,2002,75,1911,09/08/2006,3788,39,BrM,02/01/2009,1
3160,2169,6527.267789,3,EB,952,63,2964,25.7,,17.3,RB,2003,75,1911,09/08/2006,3816,75,BrM,19/01/2008,1
3161,2170,7719.997826,7,EAF,1970,36,2989,24.9,,14.8,RB,2004,75,1914,11/08/2006,3816,75,BrF,15/06/2012,0
3162,2171,8716.394792,3,EB,953,3,1790,24.8,,15.8,RB,2002,75,1914,11/08/2006,3843,112,BrF,02/09/2008,0
3162,2171,2811.728901,3,EB,954,89,1790,24.8,,15.8,RB,2002,75,1914,11/08/2006,3843,112,BrF,02/09/2008,0
3163,2172,6939.468413,6,EAF,1541,19,3444,24.3,,15.0,LB,2004,75,1914,11/08/2006,3843,112,H,07/09/2010,0
3163,2172,5548.544729,3,EB,955,3,3444,24.3,,15.0,LB,2004,75,1914,11/08/2006,3843,112,H,07/09/2010,0
3164,2173,2001.639749,3,EB,956,69,1710,25.0,,16.8,RB,2002,75,1914,11/08/2006,3818,77,BrM,31/08/2015,1
3165,2174,10905.60614,6,EAF,1542,34,4877,24.6,,16.5,G,2006,75,1916,12/08/2006,3782,30,FL,05/02/2008,0
3166,2175,6819.197508,7,EAF,1972,42,4878,23.8,,14.4,G,2006,75,1916,12/08/2006,3843,112,SEEN1,30/08/2008,0
3166,2175,5045.487624,7,EAF,1971,20,4878,23.8,,14.4,G,2006,75,1916,12/08/2006,3843,112,SEEN1,30/08/2008,0
3167,2176,7722.301059,3,EB,957,3,3003,24.0,,15.1,LB,2004,75,1916,12/08/2006,3874,179,BrF,24/08/2007,0
3167,2176,5748.82711,3,EB,958,88,3003,24.0,,15.1,LB,2004,75,1916,12/08/2006,3874,179,BrF,24/08/2007,0
3168,2177,2130.065451,3,EB,960,89,2991,25.4,,16.7,RB,2003,75,1916,12/08/2006,3874,179,BrM,06/09/2015,1
3168,2177,3088.145989,3,EB,959,3,2991,25.4,,16.7,RB,2003,75,1916,12/08/2006,3874,179,BrM,06/09/2015,1
3169,2178,3777.821912,3,EB,962,88,3606,24.0,,15.6,LB,2005,75,1916,12/08/2006,3874,179,ABX,06/08/2013,0
3169,2178,5990.099868,3,EB,961,3,3606,24.0,,15.6,LB,2005,75,1916,12/08/2006,3874,179,ABX,06/08/2013,0
3170,2179,8035.783933,6,EAF,1543,34,4879,25.1,,15.8,G,2006,75,1916,12/08/2006,3874,179,FL,16/06/2007,1
3171,2180,11767.00592,6,EAF,1544,34,4880,24.4,,15.9,G,2006,75,1916,12/08/2006,3807,63,FL,16/01/2007,0
3172,2181,4883.376435,3,EB,964,88,3093,26.8,,17.3,LB,2004,75,1916,12/08/2006,3817,76,BrM,28/05/2013,1
3172,2181,9459.618918,3,EB,963,3,3093,26.8,,17.3,LB,2004,75,1916,12/08/2006,3817,76,BrM,28/05/2013,1
3173,2182,2279.361897,3,EB,965,72,1852,24.9,,,RB,2003,75,1916,12/08/2006,3817,76,BrF,04/08/2014,0
3174,2183,4548.56876,8,EAF,2520,17,4881,26.3,,18.0,LB,2005,75,1915,12/08/2006,3818,77,ABX,09/01/2009,1
3175,2184,7289.125384,6,EAF,1545,34,4882,22.4,,13.5,G,2006,75,1915,12/08/2006,3762,3,FL,19/01/2008,0
3176,2185,1522.647327,3,EB,966,68,1566,25.5,,17.2,RB,1999,75,1918,13/08/2006,3820,80,BrM,11/08/2008,1
3177,2186,8877.265614,8,EAF,2521,6,3516,24.8,,15.8,LB,2005,75,1918,13/08/2006,3819,79,H,08/09/2010,0
3178,2187,3234.741788,3,EB,967,69,1802,25.6,,15.7,RB,2002,75,1918,13/08/2006,3819,79,BrM,01/09/2010,1
3179,2188,14175.29099,3,EB,968,3,1580,24.1,,16.5,RB,2000,75,1919,14/08/2006,3840,109,BrF,13/08/2015,0
3179,2188,2244.273124,3,EB,969,89,1580,24.1,,16.5,RB,2000,75,1919,14/08/2006,3840,109,BrF,13/08/2015,0
3180,2189,7868.661042,8,EAF,2840,29,3643,25.9,,15.9,LB,2005,75,1919,14/08/2006,3840,109,BrM,18/08/2015,1
3181,2190,7714.358603,7,EAF,1974,37,3576,25.9,,16.2,LB,2005,75,1919,14/08/2006,3876,403,BrM,14/02/2010,1
3182,2191,7006.079633,6,EAF,1546,34,4883,23.5,,14.5,G,2006,75,1921,15/08/2006,3830,93,FL,04/09/2013,0
3183,2192,4332.258311,6,EAF,1547,34,4884,26.1,,15.8,G,2006,75,1921,15/08/2006,3830,93,FL,02/08/2007,1
3184,2193,3958.128997,3,EB,970,77,1779,24.9,,15.5,RB,2002,75,1922,16/08/2006,3827,88,BrF,14/01/2008,0
3185,2194,4444.211551,3,EB,971,81,3644,26.3,,17.0,RB,2005,75,1921,15/08/2006,3841,110,H,04/09/2010,1
3186,2195,8529.178018,3,EB,972,74,1018,26.3,,17.8,RB,1995,75,1921,15/08/2006,3841,110,BrM,16/08/2007,1
3187,2196,7209.956474,2,EB,973,9,1196,26.5,,18.5,RB,1996,75,1922,16/08/2006,3827,88,BrM,04/09/2009,1
3188,2197,5196.734574,3,EB,974,63,3089,26.8,,17.8,RB,2004,75,1922,16/08/2006,3825,86,BrM,14/09/2015,1
3189,2198,5213.745316,3,EB,976,89,4886,26.3,,17.2,G,2006,75,1922,16/08/2006,3825,86,OFL,28/08/2007,1
3189,2198,7773.140915,3,EB,975,3,4886,26.3,,17.2,G,2006,75,1922,16/08/2006,3825,86,OFL,28/08/2007,1
3190,2199,9603.574688,8,EAF,2522,13,4885,24.7,,15.8,G,2006,75,1921,15/08/2006,3774,20,FL,10/09/2015,0
3191,2200,7560.675365,2,EB,977,9,1356,26.2,,17.2,RB,1997,75,1922,16/08/2006,3822,82,BrM,03/09/2009,1
3192,2201,7743.552033,6,EAF,1548,16,4888,24.5,,16.4,G,2006,75,1923,17/08/2006,3821,81,FL,25/07/2011,1
3193,2202,4342.839043,3,EB,978,63,2978,24.6,,15.1,RB,2003,75,1922,16/08/2006,3825,86,BrF,18/07/2013,0
3194,2203,7286.190528,6,EAF,1549,30,4887,26.0,,17.6,G,2006,75,1923,17/08/2006,3843,112,FL,23/08/2010,1
3195,2204,3143.004753,3,EB,979,4,2963,24.8,,15.8,RB,2003,75,1922,16/08/2006,3825,86,H,29/07/2010,0
3195,2204,3941.347594,3,EB,980,87,2963,24.8,,15.8,RB,2003,75,1922,16/08/2006,3825,86,H,29/07/2010,0
3196,2205,6376.908401,4,EB,981,32,1593,25.8,,16.8,RB,2000,75,1926,19/08/2006,3868,168,BrM,30/08/2008,1
3197,2206,9167.395148,6,EAF,1550,21,4890,21.0,,12.8,G,2006,75,2773,20/08/2006,3777,24,FL,27/02/2015,1
3197,2206,9963.458546,6,EAF,1551,22,4890,21.0,,12.8,G,2006,75,2773,20/08/2006,3777,24,FL,27/02/2015,1
3197,2206,9063.584123,7,EAF,1975,23,4890,21.0,,12.8,G,2006,75,2773,20/08/2006,3777,24,FL,27/02/2015,1
3198,2207,6162.419134,2,EB,982,9,1401,24.0,,20.2,RB,1997,75,1924,17/08/2006,3849,125,BrF,18/07/2010,0
3199,2208,4208.328697,4,EB,983,32,1717,24.4,,15.3,RB,2001,75,1924,17/08/2006,3829,92,BrF,13/09/2015,0
3200,2209,6072.496748,3,EB,984,4,1797,24.6,,16.5,RB,2002,75,1924,17/08/2006,3829,92,BrM,17/08/2006,1
3201,2210,8871.162874,7,EAF,1976,44,4889,26.1,,15.8,G,2006,75,1925,19/08/2006,3764,5,FL,06/01/2007,1
3202,2211,6134.809332,4,EB,985,32,1805,24.9,,15.1,RB,2003,75,1929,20/08/2006,3814,72,BrF,28/08/2010,0
3203,2212,7533.914419,3,EB,986,4,1774,24.8,,16.2,RB,2002,75,1930,22/08/2006,3814,72,BrM,28/08/2008,1
3204,2213,8017.511628,2,EB,987,9,1199,25.6,,16.9,RB,1996,75,1930,22/08/2006,3839,108,BrM,26/01/2008,1
3205,2214,6798.049034,6,EAF,1552,21,4892,23.6,,15.0,G,2006,75,1930,22/08/2006,3814,72,FL,28/09/2013,1
3205,2214,7593.806567,6,EAF,1553,22,4892,23.6,,15.0,G,2006,75,1930,22/08/2006,3814,72,FL,28/09/2013,1
3205,2214,7575.367763,7,EAF,1977,23,4892,23.6,,15.0,G,2006,75,1930,22/08/2006,3814,72,FL,28/09/2013,1
3206,2215,8875.581375,6,EAF,1554,34,4891,23.2,,16.5,G,2006,75,1929,20/08/2006,3817,76,CH,20/08/2006,0
3207,2216,2684.183001,3,EB,989,89,3573,24.8,,15.2,LB,2005,75,1930,22/08/2006,3783,32,ABX,24/08/2006,1
3207,2216,6676.308322,3,EB,988,4,3573,24.8,,15.2,LB,2005,75,1930,22/08/2006,3783,32,ABX,24/08/2006,1
3208,2217,11429.28869,8,EAF,2523,7,4893,23.7,,14.8,G,2006,75,1931,23/08/2006,3856,137,FL,25/01/2007,0
3209,2218,8123.807796,6,EAF,1555,34,4895,23.9,,15.4,G,2006,75,1933,24/08/2006,3775,22,FL,06/01/2007,1
3210,2219,4511.53142,3,EB,990,4,3612,26.0,,15.9,LB,2005,75,1932,23/08/2006,3813,71,ABX,17/02/2010,1
3211,2220,5779.802495,3,EB,991,4,1742,25.4,,15.8,RB,2002,75,1932,23/08/2006,3813,71,BrM,28/08/2008,1
3211,2220,4191.772607,3,EB,992,89,1742,25.4,,15.8,RB,2002,75,1932,23/08/2006,3813,71,BrM,28/08/2008,1
3211,2220,4468.615248,6,EAF,1556,14,1742,25.4,,15.8,RB,2002,75,1932,23/08/2006,3813,71,BrM,28/08/2008,1
3212,2221,6815.193248,7,EAF,1978,25,4897,25.3,,16.3,G,2006,75,1933,24/08/2006,3775,22,FL,14/02/2010,1
3213,2222,4715.073798,7,EAF,1979,25,4896,24.7,,16.4,G,2006,75,1933,24/08/2006,3827,88,FL,09/09/2015,0
3213,2222,3541.553709,7,EAF,1980,26,4896,24.7,,16.4,G,2006,75,1933,24/08/2006,3827,88,FL,09/09/2015,0
3214,2223,11473.79053,7,EAF,1981,45,4894,24.8,,16.4,G,2006,75,1933,24/08/2006,3813,71,FL,13/08/2008,1
3215,2224,4712.71535,3,EB,993,72,2990,27.1,,17.0,RB,2004,75,1934,24/08/2006,3795,48,BrM,17/08/2010,1
3216,2225,7988.140116,6,EAF,1557,34,4899,23.0,,16.1,G,2006,75,2775,29/08/2006,3812,70,FL,16/01/2007,0
3217,2226,6106.165923,3,EB,994,4,453,26.7,,16.5,RB,1992,75,1934,24/08/2006,3811,69,BrM,17/02/2010,1
3218,2227,8086.820489,8,EAF,2524,23,4803,23.6,,14.2,LB,2005,75,1937,29/08/2006,3807,63,H,10/09/2013,0
3219,2228,6054.308447,6,EAF,1558,36,4898,24.2,,16.0,G,2006,75,1937,29/08/2006,3811,69,FL,31/01/2008,0
3220,2229,931.9814199,8,EAF,2525,19,3617,24.3,,16.9,LB,2005,75,1937,29/08/2006,3805,61,ABX,31/12/2008,1
3221,2230,10826.69114,4,EB,995,32,1827,24.0,,18.2,RB,2002,75,1937,29/08/2006,3805,61,BrF,29/06/2013,0
3222,2231,3939.211185,3,EB,996,4,1757,24.4,,16.8,RB,2001,75,1938,30/08/2006,3802,58,BrF,07/09/2010,0
3222,2231,3774.906849,3,EB,997,89,1757,24.4,,16.8,RB,2001,75,1938,30/08/2006,3802,58,BrF,07/09/2010,0
3223,2232,6619.658853,3,EB,998,87,1616,26.4,,17.2,RB,2000,75,1938,30/08/2006,3851,127,BrM,26/02/2012,1
3224,2233,8406.408009,6,EAF,1559,14,4871,24.5,,14.5,G,2006,75,1938,30/08/2006,3814,72,OFL,05/09/2010,0
3225,2234,4913.638348,6,EAF,1561,22,4900,25.7,,16.6,G,2006,75,1937,29/08/2006,3806,62,CH,29/08/2006,1
3225,2234,4152.416375,6,EAF,1560,21,4900,25.7,,16.6,G,2006,75,1937,29/08/2006,3806,62,CH,29/08/2006,1
3225,2234,4954.270178,7,EAF,1982,23,4900,25.7,,16.6,G,2006,75,1937,29/08/2006,3806,62,CH,29/08/2006,1
3226,2235,2435.732379,8,EAF,2526,20,4901,24.9,,14.2,G,2006,75,1938,30/08/2006,3851,127,FL,16/01/2007,0
3227,2236,2804.737317,8,EAF,2527,6,1024,25.1,,14.5,RB,1995,75,1938,30/08/2006,3851,127,BrF,28/08/2007,0
3228,2237,2803.89946,3,EB,999,81,3642,25.4,,15.0,RB,2005,75,1938,30/08/2006,3852,128,ABX,16/01/2007,1
3229,2238,673.2276889,7,EAF,1983,37,3094,25.4,,17.1,RB,2004,75,1938,30/08/2006,3798,53,BrF,23/09/2015,0
3230,2239,5654.366828,4,EB,1000,32,1523,26.2,,17.8,RB,1999,75,1938,30/08/2006,3802,58,BrM,31/01/2013,1
3231,2240,4859.057433,6,EAF,1562,21,4904,24.8,,15.5,G,2006,75,1941,01/09/2006,3791,43,FL,25/01/2015,0
3231,2240,5772.638825,6,EAF,1563,22,4904,24.8,,15.5,G,2006,75,1941,01/09/2006,3791,43,FL,25/01/2015,0
3231,2240,6232.214132,7,EAF,1984,23,4904,24.8,,15.5,G,2006,75,1941,01/09/2006,3791,43,FL,25/01/2015,0
3232,2241,4863.073661,2,EB,1001,10,1384,23.4,,15.2,RB,1998,75,1941,01/09/2006,3793,46,BrF,10/08/2009,0
3232,2241,3232.981483,6,EAF,1564,14,1384,23.4,,15.2,RB,1998,75,1941,01/09/2006,3793,46,BrF,10/08/2009,0
3233,2242,8454.068568,6,EAF,1565,34,4902,26.7,,17.1,G,2006,75,1940,01/09/2006,3778,25,FL,08/06/2013,1
3234,2243,5547.639162,6,EAF,1566,14,1752,25.6,,16.9,RB,2002,75,1941,01/09/2006,3794,47,BrM,30/08/2010,1
3235,2244,4104.730034,6,EAF,1567,14,1739,25.0,,16.0,RB,2002,75,1938,30/08/2006,3798,53,BrM,27/07/2008,1
3236,2245,9113.232555,6,EAF,1568,34,4903,23.3,,12.2,G,2006,75,1940,01/09/2006,3778,25,FL,13/09/2006,1
3237,2246,4981.770444,7,EAF,1985,40,4878,24.3,,14.5,G,2006,75,1943,02/09/2006,3843,112,SEEN1,30/08/2008,0
3238,2247,6247.53388,6,EAF,1569,14,1589,23.4,,15.6,RB,2000,75,1943,02/09/2006,3772,15,BrF,14/08/2008,0
3239,2248,5577.655546,6,EAF,1570,34,4907,24.1,,16.2,G,2006,75,1945,03/09/2006,3860,144,FL,08/01/2008,0
3240,2249,7893.299716,6,EAF,1572,22,4905,24.2,,14.9,G,2006,75,1942,02/09/2006,3799,54,FL,18/01/2007,0
3240,2249,7498.536945,6,EAF,1571,21,4905,24.2,,14.9,G,2006,75,1942,02/09/2006,3799,54,FL,18/01/2007,0
3240,2249,10527.35613,7,EAF,1986,23,4905,24.2,,14.9,G,2006,75,1942,02/09/2006,3799,54,FL,18/01/2007,0
3241,2250,7653.463589,6,EAF,1573,21,4908,24.6,,16.0,G,2006,75,1944,03/09/2006,3832,95,FL,28/07/2007,0
3241,2250,11005.90125,7,EAF,1987,23,4908,24.6,,16.0,G,2006,75,1944,03/09/2006,3832,95,FL,28/07/2007,0
3241,2250,8565.371051,6,EAF,1574,22,4908,24.6,,16.0,G,2006,75,1944,03/09/2006,3832,95,FL,28/07/2007,0
3242,2251,4252.822149,6,EAF,1575,34,4919,23.5,,16.0,G,2006,75,1949,13/09/2006,3866,165,FL,27/01/2012,0
3243,2252,8252.694079,6,EAF,1576,20,4911,25.1,,13.8,G,2006,75,1946,12/09/2006,3868,168,FL,19/09/2006,1
3243,2252,6001.180695,6,EAF,1577,34,4911,25.1,,13.8,G,2006,75,1946,12/09/2006,3868,168,FL,19/09/2006,1
3244,2253,12395.42205,6,EAF,1578,20,4906,25.0,,17.0,G,2006,75,1943,02/09/2006,3795,48,CH,02/09/2006,1
3245,2254,6330.370202,6,EAF,1580,22,4910,24.4,,14.5,G,2006,75,1947,12/09/2006,3868,168,FL,16/08/2009,0
3245,2254,6366.662833,6,EAF,1579,21,4910,24.4,,14.5,G,2006,75,1947,12/09/2006,3868,168,FL,16/08/2009,0
3245,2254,6752.971527,7,EAF,1988,23,4910,24.4,,14.5,G,2006,75,1947,12/09/2006,3868,168,FL,16/08/2009,0
3246,2255,9962.236415,6,EAF,1581,19,4913,23.1,,13.5,G,2006,75,1947,12/09/2006,3825,86,CH,21/09/2006,1
3247,2256,6493.641143,6,EAF,1582,34,4916,24.2,,16.0,G,2006,75,1947,12/09/2006,3840,109,CH,12/09/2006,0
3248,2257,6890.625127,6,EAF,1584,22,4917,23.9,,16.1,G,2006,75,1946,12/09/2006,3767,9,FL,07/09/2015,0
3248,2257,6999.928858,6,EAF,1583,21,4917,23.9,,16.1,G,2006,75,1946,12/09/2006,3767,9,FL,07/09/2015,0
3248,2257,8662.471664,7,EAF,1989,23,4917,23.9,,16.1,G,2006,75,1946,12/09/2006,3767,9,FL,07/09/2015,0
3249,2258,6795.890495,6,EAF,1585,19,4912,23.2,,14.2,G,2006,75,1947,12/09/2006,3825,86,FL,25/08/2008,0
3250,2259,2722.948239,8,EAF,2529,6,4914,26.8,,16.8,G,2006,75,1947,12/09/2006,3840,109,CH,12/09/2006,1
3251,2260,9008.867761,6,EAF,1586,34,4915,25.7,,16.9,G,2006,75,1947,12/09/2006,3825,86,FL,30/08/2007,1
3257,2266,6599.145761,6,EAF,1587,34,4918,25.9,,17.2,G,2006,75,1948,13/09/2006,3871,174,FL,28/08/2007,1
3283,2292,7553.012896,7,EAF,1990,46,1605,23.8,,13.6,RB,2000,77,1955,06/01/2007,3884,8,BrF,24/02/2015,0
3285,2294,1916.350861,6,EAF,1588,35,4933,25.7,,17.3,G,2006,75,1950,19/09/2006,3804,60,FL,25/02/2015,1
3287,2296,6115.706356,6,EAF,1589,29,4934,26.3,,18.5,G,2006,75,1951,19/09/2006,3804,60,FL,18/07/2012,1
3288,2297,6100.073002,6,EAF,1592,22,4935,23.2,,,G,2006,75,1950,19/09/2006,3835,99,FL,01/09/2010,0
3288,2297,4554.393745,6,EAF,1590,15,4935,23.2,,,G,2006,75,1950,19/09/2006,3835,99,FL,01/09/2010,0
3288,2297,7132.426676,7,EAF,1991,23,4935,23.2,,,G,2006,75,1950,19/09/2006,3835,99,FL,01/09/2010,0
3288,2297,5906.62906,6,EAF,1591,21,4935,23.2,,,G,2006,75,1950,19/09/2006,3835,99,FL,01/09/2010,0
3289,2298,8831.074578,7,EAF,1994,43,4939,25.6,,16.3,LB,2006,77,1955,06/01/2007,3881,4,ABX,19/08/2010,1
3289,2298,7223.620947,7,EAF,1992,33,4939,25.6,,16.3,LB,2006,77,1955,06/01/2007,3881,4,ABX,19/08/2010,1
3289,2298,7392.804557,7,EAF,1993,34,4939,25.6,,16.3,LB,2006,77,1955,06/01/2007,3881,4,ABX,19/08/2010,1
3290,2299,7507.96262,6,EAF,1593,19,4889,26.6,,14.5,G,2006,77,1955,06/01/2007,3882,5,ABX,06/01/2007,1
3291,2300,6171.305284,7,EAF,1995,41,4855,23.1,,12.8,LB,2006,77,1955,06/01/2007,3884,8,ABX,07/01/2007,0
3292,2301,10622.7458,8,EAF,2533,16,4938,24.8,,14.4,G,2006,77,1955,06/01/2007,3883,7,OFL,12/02/2009,0
3293,2302,8096.700546,4,EB,1002,32,3489,25.8,,17.0,RB,2005,77,1958,08/01/2007,3899,28,BrM,08/01/2007,1
3294,2303,7202.610252,8,EAF,2844,36,3463,25.8,,16.3,,2004,77,1957,07/01/2007,3888,13,ABX,30/08/2007,1
3295,2304,6163.131487,8,EAF,2534,19,4940,26.0,,14.0,G,2006,77,1958,08/01/2007,3899,28,OFL,25/08/2008,1
3296,2305,5448.875212,4,EB,1003,32,3498,24.2,,13.2,RB,2005,77,1957,07/01/2007,3993,172,BrF,07/01/2007,0
3297,2306,5209.406956,6,EAF,1594,19,4875,23.9,,13.9,G,2006,77,1958,08/01/2007,3899,28,SEEN2,19/08/2009,0
3298,2307,3264.688286,8,EAF,2845,36,4943,25.8,,15.1,G,2006,77,1960,09/01/2007,3886,11,OFL,09/01/2007,1
3298,2307,3582.410033,8,EAF,2535,25,4943,25.8,,15.1,G,2006,77,1960,09/01/2007,3886,11,OFL,09/01/2007,1
3299,2308,4186.715817,4,EB,1004,32,1848,26.0,,15.9,RB,2003,77,1959,09/01/2007,3897,26,BrM,13/03/2010,1
3300,2309,11630.26593,8,EAF,2537,5,4941,24.4,,12.0,G,2006,77,1959,09/01/2007,3906,39,OFL,22/08/2014,0
3301,2310,3858.370668,8,EAF,2538,23,4942,24.2,,13.3,G,2006,77,1959,09/01/2007,3994,403,OFL,05/09/2009,0
3302,2311,9120.516297,6,EAF,1595,19,3576,26.2,,15.3,LB,2005,77,1959,09/01/2007,3994,403,BrM,14/02/2010,1
3303,2312,4061.656572,3,EB,1005,71,4944,25.7,,15.0,G,2006,77,1961,10/01/2007,3987,171,OFL,02/01/2009,1
3304,2313,5630.176634,8,EAF,2539,19,4948,25.8,,15.1,G,2006,77,1963,11/01/2007,3944,87,OFL,09/02/2014,1
3305,2314,10592.96111,8,EAF,2846,26,4951,25.8,,16.0,G,2006,77,1965,12/01/2007,3941,83,OFL,12/01/2007,1
3305,2314,8159.017657,8,EAF,2847,30,4951,25.8,,16.0,G,2006,77,1965,12/01/2007,3941,83,OFL,12/01/2007,1
3306,2315,4206.109377,8,EAF,2540,18,4945,26.8,,15.4,G,2006,77,1961,10/01/2007,3937,79,OFL,10/01/2007,1
3307,2316,3625.952855,4,EB,1006,33,1491,24.8,,,RB,1999,77,1966,12/01/2007,3942,85,BrF,23/08/2010,0
3308,2317,5574.568554,8,EAF,2541,20,4947,26.5,,15.6,G,2006,77,1961,10/01/2007,3958,110,OFL,03/09/2015,1
3309,2318,5116.507634,8,EAF,2542,17,4946,26.5,,14.9,G,2006,77,1962,10/01/2007,3957,109,OFL,15/01/2008,1
3310,2319,4118.771966,4,EB,1007,33,3456,26.2,,18.2,RB,2004,77,1959,09/01/2007,3905,38,BrM,25/08/2015,1
3311,2320,5552.907984,8,EAF,2543,21,4873,25.2,,15.2,LB,2005,77,1959,09/01/2007,3995,407,BrM,04/09/2007,1
3311,2320,4727.905873,8,EAF,2544,22,4873,25.2,,15.2,LB,2005,77,1959,09/01/2007,3995,407,BrM,04/09/2007,1
3312,2321,10387.63949,8,EAF,2545,20,3646,24.9,,15.7,LB,2005,77,1959,09/01/2007,3905,38,BrF,11/08/2007,0
3313,2322,4747.616471,4,EB,1008,33,1608,24.6,,15.6,RB,2000,77,1967,13/01/2007,3962,116,BrM,13/01/2007,1
3314,2323,3516.324916,7,EAF,1998,35,3567,24.7,,,LB,2004,77,1964,11/01/2007,3941,83,BrF,17/06/2014,0
3315,2324,4421.166975,8,EAF,2546,24,4949,24.6,,14.1,LB,2006,77,1964,11/01/2007,3942,85,ABX,02/09/2008,0
3316,2325,7846.876882,8,EAF,2547,25,4952,23.0,,13.2,G,2006,77,1965,12/01/2007,3944,87,OFL,12/08/2008,0
3316,2325,10125.85375,8,EAF,2848,37,4952,23.0,,13.2,G,2006,77,1965,12/01/2007,3944,87,OFL,12/08/2008,0
3317,2326,4916.20645,8,EAF,2548,1,4950,23.9,,13.4,G,2006,77,1965,12/01/2007,3942,85,OFL,12/08/2008,0
3318,2327,12593.6298,8,EAF,2549,17,4954,26.5,,16.8,LB,2006,77,1967,13/01/2007,3952,99,ABX,13/09/2015,1
3319,2328,7252.140802,8,EAF,2550,23,4953,25.9,,15.0,G,2006,77,1967,13/01/2007,3978,154,OFL,22/02/2010,1
3320,2329,7316.226937,8,EAF,2551,20,4955,25.3,,15.1,G,2006,77,1967,13/01/2007,3951,98,OFL,13/01/2007,1
3321,2330,8072.313295,6,EAF,1596,19,3570,26.4,,16.8,LB,2005,77,1967,13/01/2007,3947,92,BrM,19/06/2007,1
3322,2331,3339.566648,8,EAF,2849,34,4956,23.3,,13.8,LB,2006,77,1968,13/01/2007,3962,116,ABX,11/12/2011,0
3322,2331,3576.143991,8,EAF,2552,25,4956,23.3,,13.8,LB,2006,77,1968,13/01/2007,3962,116,ABX,11/12/2011,0
3323,2332,3955.679973,4,EB,1009,33,2982,25.6,,16.0,RB,2003,77,1970,15/01/2007,3990,177,BrF,25/07/2007,0
3324,2333,8266.303107,8,EAF,2554,22,4957,25.2,,14.6,G,2006,77,1969,14/01/2007,3990,177,OFL,21/02/2015,1
3324,2333,8969.554879,8,EAF,2553,21,4957,25.2,,14.6,G,2006,77,1969,14/01/2007,3990,177,OFL,21/02/2015,1
3325,2334,3775.303201,4,EB,1010,33,1672,23.9,,15.8,RB,2001,77,1969,14/01/2007,3952,99,BrF,27/01/2007,0
3326,2335,8297.734378,6,EAF,1597,19,3518,24.2,,14.8,LB,2005,77,1969,14/01/2007,3954,101,BrF,06/08/2013,0
3327,2336,5495.107739,8,EAF,2555,23,4958,25.4,,14.4,G,2006,77,1969,14/01/2007,3975,139,FL,15/09/2015,0
3328,2337,3968.783756,4,EB,1011,33,1617,24.7,,14.4,RB,2000,77,1970,15/01/2007,3976,140,BrF,03/12/2011,0
3329,2338,5968.454585,4,EB,1012,42,1494,24.0,,16.3,RB,1999,77,1969,14/01/2007,3976,140,BrM,22/01/2015,1
3330,2339,12445.34665,8,EAF,2850,26,4960,23.8,,13.4,G,2006,77,1971,16/01/2007,3918,55,OFL,07/09/2010,0
3330,2339,5534.396381,8,EAF,2851,31,4960,23.8,,13.4,G,2006,77,1971,16/01/2007,3918,55,OFL,07/09/2010,0
3331,2340,8500.308978,8,EAF,2556,16,4959,26.4,,16.2,LB,2006,77,1969,14/01/2007,3981,159,BrM,30/12/2008,1
3332,2341,9051.146609,8,EAF,2557,20,4961,24.4,,14.4,G,2006,77,1971,16/01/2007,3915,51,OFL,27/08/2010,0
3333,2342,6195.224665,8,EAF,2852,26,1800,24.5,,14.6,LB,2002,77,1971,16/01/2007,3918,55,ABX,20/08/2007,0
3333,2342,8837.438831,8,EAF,2853,28,1800,24.5,,14.6,LB,2002,77,1971,16/01/2007,3918,55,ABX,20/08/2007,0
3334,2343,4687.484753,4,EB,1013,33,1808,26.8,,18.4,RB,2003,77,1972,17/01/2007,3986,169,BrM,26/01/2008,1
3335,2344,4050.182069,8,EAF,2558,18,4964,24.0,,15.0,G,2006,77,1973,18/01/2007,3919,57,OFL,01/09/2010,0
3336,2345,8431.353845,8,EAF,2559,23,4965,24.4,,15.2,G,2006,77,1973,18/01/2007,3916,53,OFL,04/09/2015,0
3337,2346,10533.94649,8,EAF,2560,19,4962,26.2,,15.8,G,2006,77,1972,17/01/2007,3964,121,OFL,17/01/2007,1
3338,2347,6656.37453,8,EAF,2561,21,4963,25.0,,14.8,G,2006,77,1972,17/01/2007,3918,55,OFL,17/01/2007,1
3338,2347,6307.222378,8,EAF,2562,22,4963,25.0,,14.8,G,2006,77,1972,17/01/2007,3918,55,OFL,17/01/2007,1
3339,2348,5389.597238,4,EB,1014,33,1868,26.5,,18.5,RB,2003,77,1973,18/01/2007,3911,46,BrM,02/09/2015,1
3340,2349,5879.6906,8,EAF,2564,22,4966,25.4,,14.0,G,2006,77,1975,22/01/2007,3894,23,OFL,22/01/2007,1
3340,2349,6545.499289,8,EAF,2563,21,4966,25.4,,14.0,G,2006,77,1975,22/01/2007,3894,23,OFL,22/01/2007,1
3341,2350,2906.85477,2,EB,1015,15,507,26.1,,15.9,RB,1993,77,1976,23/01/2007,3900,30,BrM,26/08/2008,1
